<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201102,09:30:00,508.01737360000004,509.1955475,508.01737360000004,508.9354312,12
20201102,09:31:00,508.899729,509.79228499999994,508.68041519999997,508.8028228999999,12
20201102,09:32:00,508.772221,508.772221,508.0989787,508.16528289999997,12
20201102,09:33:00,508.1244803,508.9456318,508.1244803,508.231587,12
20201102,09:34:00,508.5223053,508.629412,507.58384639999997,507.58384639999997,12
20201102,09:35:00,507.27272689999995,508.104079,507.242125,508.104079,12
20201102,09:36:00,508.01737360000004,508.374396,508.01737360000004,508.02757419999995,12
20201102,09:37:00,507.93576849999994,508.0326746,507.752157,507.7878592,12
20201102,09:38:00,507.6501506,508.07347710000005,507.35433200000006,507.74705660000006,12
20201102,09:39:00,507.7674579,507.7674579,506.5076789,506.7728955,12
20201102,09:40:00,506.828999,506.83919969999994,506.0996533,506.0996533,12
20201102,09:41:00,506.3291677,506.4362744,505.7324302,506.4362744,12
20201102,09:42:00,506.51277919999995,506.51277919999995,505.7477312,505.7477312,12
20201102,09:43:00,505.77323279999996,505.83443660000006,505.171395,505.41621039999995,12
20201102,09:44:00,505.3907088,505.3907088,504.9061784,505.00818480000004,12
20201102,09:45:00,505.21729789999995,505.29380269999996,504.3451432,504.8449746,12
20201102,09:46:00,505.1509938,505.1509938,504.7225669,504.8908774,12
20201102,09:47:00,504.92657970000005,504.92657970000005,504.4981528,504.7429682,12
20201102,09:48:00,505.1917963,505.82933629999997,505.1917963,505.6304238,12
20201102,09:49:00,505.71712930000007,506.0027472,505.7018283,506.0027472,12
20201102,09:50:00,505.82933629999997,506.4872776,505.7477312,506.45157539999997,12
20201102,09:51:00,506.51277919999995,507.242125,506.51277919999995,507.1707205,12
20201102,09:52:00,507.18092110000003,507.4257365,507.17582080000005,507.35433200000006,12
20201102,09:53:00,507.339031,507.7827589,507.339031,507.7827589,12
20201102,09:54:00,507.8031602,507.82866179999996,507.3339307,507.3339307,12
20201102,09:55:00,507.3441313999999,507.5634451,507.18602139999996,507.40023489999993,12
20201102,09:56:00,507.339031,507.339031,507.099316,507.2013223999999,12
20201102,09:57:00,507.40533519999997,508.0377749,507.40533519999997,508.0377749,12
20201102,09:58:00,507.9816714,508.0836778,507.87456460000004,508.0581762,12
20201102,09:59:00,508.0836778,508.1856842,507.7674579,508.1856842,12
20201102,10:00:00,509.29245360000004,509.29245360000004,508.5733085,508.5733085,11
20201102,10:01:00,508.62431169999996,509.4250619,508.62431169999996,509.4250619,12
20201102,10:02:00,509.44036289999997,509.44036289999997,509.139444,509.3638581,12
20201102,10:03:00,509.43526260000004,509.43526260000004,508.9660331,509.1955475,12
20201102,10:04:00,509.2771526000001,509.69027860000006,509.2771526000001,509.46076419999997,12
20201102,10:05:00,509.32815580000005,509.46076419999997,508.7365187,509.04253789999996,12
20201102,10:06:00,509.0578388999999,509.26695199999995,508.8895283,509.1190427,12
20201102,10:07:00,509.2261494,509.4811654,509.2261494,509.29245360000004,12
20201102,10:08:00,509.38425939999996,509.38425939999996,509.09354110000004,509.21084850000005,12
20201102,10:09:00,509.1037418000001,509.1037418000001,508.82322419999997,508.93033089999994,12
20201102,10:10:00,508.9099296,509.09354110000004,508.57840880000003,508.9456318,12
20201102,10:11:00,509.1700459,509.18534689999996,508.70081650000003,508.8079232,12
20201102,10:12:00,508.97623380000005,509.20574819999996,508.97623380000005,509.1088421,12
20201102,10:13:00,509.1139424,509.4199616,509.04253789999996,509.4199616,12
20201102,10:14:00,509.44036289999997,509.50156669999996,509.20574819999996,509.3434568,12
20201102,10:15:00,509.4199616,509.57807149999996,509.0068357,509.0068357,12
20201102,10:16:00,508.99663499999997,509.7361813999999,508.99663499999997,509.7361813999999,12
