<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201102,09:30:00,202.74737280000002,202.9462447,202.4873095,202.9207483,12
20201102,09:31:00,202.9105498,203.1298188,202.9054505,202.9207483,12
20201102,09:32:00,202.8799541,203.28279719999998,202.8799541,203.2471022,12
20201102,09:33:00,203.25220149999998,203.9049094,203.25220149999998,203.7111367,12
20201102,09:34:00,203.68564030000002,203.7774274,203.3949814,203.3949814,12
20201102,09:35:00,203.28789650000002,203.3439886,203.114521,203.11962019999999,12
20201102,09:36:00,203.078826,203.2318044,203.05842890000002,203.078826,12
20201102,09:37:00,202.9972375,202.9972375,202.8850534,202.9819397,12
20201102,09:38:00,202.9411454,203.0839253,202.9309469,202.9921382,12
20201102,09:39:00,203.01763459999998,203.01763459999998,202.8034649,202.8340606,12
20201102,09:40:00,202.81876269999998,202.81876269999998,202.4261182,202.4261182,12
20201102,09:41:00,202.477111,202.6555858,202.477111,202.6555858,12
20201102,09:42:00,202.6351886,202.6555858,202.4822102,202.5026074,12
20201102,09:43:00,202.5179052,202.59439440000003,202.44651530000002,202.4516146,12
20201102,09:44:00,202.4261182,202.4261182,202.3598275,202.4108203,12
20201102,09:45:00,202.44651530000002,202.859557,202.44651530000002,202.859557,12
20201102,09:46:00,202.9105498,203.298095,202.9105498,203.298095,12
20201102,09:47:00,203.2674994,203.5428605,203.2674994,203.5428605,12
20201102,09:48:00,203.6295482,203.74683169999997,203.5581583,203.6295482,12
20201102,09:49:00,203.716236,203.9151079,203.716236,203.9151079,12
20201102,09:50:00,203.9661007,204.03239140000002,203.7774274,203.7774274,12
20201102,09:51:00,203.73153380000002,204.1292777,203.73153380000002,204.1292777,12
20201102,09:52:00,204.134377,204.3791424,204.1088806,204.3791424,12
20201102,09:53:00,204.3638446,204.45053230000002,204.3434474,204.4352345,12
20201102,09:54:00,204.4199366,204.49642580000003,204.3077525,204.3128518,12
20201102,09:55:00,204.32814960000002,204.4301352,204.32814960000002,204.39444019999996,12
20201102,09:56:00,204.3791424,204.39444019999996,204.3332489,204.3587453,12
20201102,09:57:00,204.44033380000002,204.6239078,204.44033380000002,204.6239078,12
20201102,09:58:00,204.6341064,204.9400632,204.6341064,204.9400632,12
20201102,09:59:00,204.9247654,204.9808574,204.8023826,204.80748190000003,12
20201102,10:00:00,205.210325,205.3582042,205.1032402,205.1032402,12
20201102,10:01:00,205.1083394,205.20522580000002,205.1032402,205.20012649999998,12
20201102,10:02:00,205.210325,205.2154243,205.1236373,205.2154243,12
20201102,10:03:00,205.2409207,205.2409207,205.154233,205.20522580000002,12
20201102,10:04:00,205.1950272,205.3837006,205.1950272,205.3837006,12
20201102,10:05:00,205.3938991,205.4805869,205.3938991,205.43469340000001,12
20201102,10:06:00,205.46528899999998,205.46528899999998,205.3786013,205.3938991,12
20201102,10:07:00,205.3989984,205.89362859999997,205.3989984,205.7712458,12
20201102,10:08:00,205.7661466,205.7661466,205.5978703,205.6233667,12
20201102,10:09:00,205.6386646,205.664161,205.5723739,205.664161,12
20201102,10:10:00,205.664161,205.8069408,205.64376380000002,205.73555090000002,12
20201102,10:11:00,205.73045159999998,205.7508487,205.4601898,205.4601898,12
20201102,10:12:00,205.49588469999998,205.7457494,205.49588469999998,205.73045159999998,12
20201102,10:13:00,205.7253523,205.755948,205.536679,205.536679,12
20201102,10:14:00,205.5468775,205.592771,205.44999119999997,205.592771,12
20201102,10:15:00,205.6590617,205.67945880000002,205.5621754,205.5621754,12
20201102,10:16:00,205.5468775,205.88343,205.5468775,205.8681322,12
20201102,10:17:00,205.8630329,205.8630329,205.6692602,205.73555090000002,12
20201102,10:18:00,205.7508487,206.0975998,205.7508487,206.0975998,12
20201102,10:19:00,206.1485926,206.1485926,205.9497206,205.9905149,12
20201102,10:20:00,205.98031630000003,206.0211106,205.74065019999998,205.7457494,12
20201102,10:21:00,205.74065019999998,205.8783307,205.7049552,205.8783307,12
20201102,10:22:00,205.9140257,206.05170619999998,205.9140257,205.9293235,12
20201102,10:23:00,205.9293235,205.9905149,205.8120401,205.8120401,12
20201102,10:24:00,205.8120401,205.919125,205.8120401,205.89872780000002,12
20201102,10:25:00,205.88343,205.93952209999998,205.6488631,205.6488631,12
20201102,10:26:00,205.6233667,205.8069408,205.6233667,205.8069408,12
20201102,10:27:00,205.8324372,205.9548199,205.8324372,205.9497206,12
20201102,10:28:00,205.9650185,206.01091200000002,205.8732314,205.8732314,12
20201102,10:29:00,205.8783307,205.8783307,205.63356530000001,205.63356530000001,12
20201102,10:30:00,205.6233667,205.6233667,205.43469340000001,205.43469340000001,12
20201102,10:31:00,205.409197,205.409197,205.1593322,205.1593322,12
20201102,10:32:00,205.16953080000002,205.16953080000002,205.06754519999998,205.118538,12
20201102,10:33:00,205.1593322,205.3072114,205.1593322,205.3072114,12
20201102,10:34:00,205.3072114,205.31740990000003,205.27151640000002,205.2970128,12
20201102,10:35:00,205.3123106,205.44999119999997,205.3123106,205.4040977,12
20201102,10:36:00,205.409197,205.409197,205.3072114,205.3938991,12
20201102,10:37:00,205.409197,205.409197,205.2562186,205.2562186,12
20201102,10:38:00,205.2562186,205.2868142,205.1287366,205.1287366,12
20201102,10:39:00,205.0777438,205.1491337,205.00635380000003,205.1236373,12
20201102,10:40:00,205.1083394,205.18482859999997,205.1032402,205.1491337,12
20201102,10:41:00,205.1797294,205.20522580000002,205.1236373,205.1236373,12
20201102,10:42:00,205.1236373,205.2562186,205.1236373,205.23072219999997,12
20201102,10:43:00,205.2154243,205.2205236,205.1389351,205.1593322,12
20201102,10:44:00,205.1593322,205.27661569999998,205.1593322,205.2205236,12
20201102,10:45:00,205.20522580000002,205.2868142,205.16953080000002,205.2868142,12
20201102,10:46:00,205.3123106,205.4397926,205.3072114,205.3837006,12
20201102,10:47:00,205.3684027,205.3684027,205.2919135,205.3276085,12
20201102,10:48:00,205.3072114,205.3072114,205.1950272,205.1950272,12
20201102,10:49:00,205.1746301,205.2919135,205.1746301,205.2613178,12
20201102,10:50:00,205.2613178,205.409197,205.2613178,205.3531049,12
20201102,10:51:00,205.27151640000002,205.27151640000002,205.01145309999998,205.06754519999998,12
20201102,10:52:00,205.0726445,205.0777438,205.00635380000003,205.0573466,12
20201102,10:53:00,205.0930416,205.16953080000002,205.0879423,205.16953080000002,12
20201102,10:54:00,205.1797294,205.1950272,205.1440344,205.1491337,12
20201102,10:55:00,205.18482859999997,205.2205236,205.16953080000002,205.210325,12
20201102,10:56:00,205.18992790000001,205.18992790000001,205.03694950000002,205.0777438,12
20201102,10:57:00,205.1134387,205.1134387,205.0165524,205.0165524,12
20201102,10:58:00,205.0216517,205.1236373,205.0216517,205.0624459,12
20201102,10:59:00,205.05224740000003,205.05224740000003,204.8839711,204.955361,12
20201102,11:00:00,204.9400632,205.00635380000003,204.9400632,205.00635380000003,11
20201102,11:01:00,205.0165524,205.0573466,205.01145309999998,205.0573466,12
20201102,11:02:00,205.0624459,205.1287366,205.05224740000003,205.1287366,12
20201102,11:03:00,205.2409207,205.3480056,205.2409207,205.2613178,12
20201102,11:04:00,205.2613178,205.30211210000002,205.2613178,205.27661569999998,12
20201102,11:05:00,205.30211210000002,205.337807,205.281715,205.281715,12
20201102,11:06:00,205.2562186,205.4397926,205.25111930000003,205.4397926,12
20201102,11:07:00,205.4550905,205.69475659999998,205.4550905,205.6488631,12
20201102,11:08:00,205.628466,205.6590617,205.5978703,205.6590617,12
20201102,11:09:00,205.6743595,205.8375365,205.6692602,205.791643,12
20201102,11:10:00,205.8069408,205.8222386,205.7508487,205.76104730000003,12
20201102,11:11:00,205.76104730000003,205.76104730000003,205.6386646,205.6590617,12
20201102,11:12:00,205.6233667,205.64376380000002,205.4550905,205.4907854,12
20201102,11:13:00,205.50098400000002,205.5519768,205.50098400000002,205.5519768,12
20201102,11:14:00,205.5825725,205.5825725,205.49588469999998,205.49588469999998,12
20201102,11:15:00,205.4550905,205.4550905,205.3072114,205.3123106,12
20201102,11:16:00,205.31740990000003,205.337807,205.281715,205.30211210000002,12
20201102,11:17:00,205.2919135,205.3123106,205.2613178,205.27661569999998,12
20201102,11:18:00,205.27151640000002,205.27151640000002,205.20012649999998,205.20012649999998,12
20201102,11:19:00,205.1338358,205.1338358,205.00635380000003,205.0216517,12
20201102,11:20:00,205.03694950000002,205.0726445,204.8941697,204.91966609999997,12
20201102,11:21:00,204.91966609999997,204.93496389999999,204.8329783,204.8839711,12
20201102,11:22:00,204.8890704,204.8890704,204.7972834,204.8737726,12
20201102,11:23:00,204.8686733,204.9247654,204.8431769,204.9043682,12
20201102,11:24:00,204.91456680000002,205.0930416,204.899269,205.0930416,12
20201102,11:25:00,205.0777438,205.1134387,205.01145309999998,205.1134387,12
20201102,11:26:00,205.1236373,205.32250919999998,205.1236373,205.32250919999998,12
20201102,11:27:00,205.3327078,205.337807,205.2868142,205.337807,12
20201102,11:28:00,205.38879980000002,205.4601898,205.373502,205.4448919,12
20201102,11:29:00,205.44999119999997,205.536679,205.3837006,205.536679,12
20201102,11:30:00,205.5978703,205.64376380000002,205.5519768,205.5621754,12
20201102,11:31:00,205.5672746,205.6182674,205.5672746,205.592771,12
20201102,11:32:00,205.536679,205.536679,205.4856862,205.51628180000003,12
20201102,11:33:00,205.5060833,205.63356530000001,205.50098400000002,205.63356530000001,12
20201102,11:34:00,205.6182674,205.6488631,205.6029696,205.628466,12
20201102,11:35:00,205.6131682,205.6590617,205.5876718,205.6590617,12
20201102,11:36:00,205.6743595,205.7457494,205.6539624,205.7457494,12
20201102,11:37:00,205.73555090000002,205.791643,205.6845581,205.68965740000002,12
20201102,11:38:00,205.664161,205.664161,205.409197,205.409197,12
20201102,11:39:00,205.4040977,205.4805869,205.4040977,205.47548759999998,12
20201102,11:40:00,205.5060833,205.68965740000002,205.50098400000002,205.68965740000002,12
20201102,11:41:00,205.7661466,205.79674219999998,205.7661466,205.791643,12
20201102,11:42:00,205.78654369999998,205.919125,205.7763451,205.9140257,12
20201102,11:43:00,205.919125,206.01091200000002,205.9140257,206.01091200000002,12
20201102,11:44:00,206.046607,206.2607767,206.046607,206.2607767,12
20201102,11:45:00,206.2811738,206.2811738,206.0874012,206.0874012,12
20201102,11:46:00,206.1281954,206.1638904,206.1230962,206.1230962,12
20201102,11:47:00,206.138394,206.19958540000002,206.1332947,206.1332947,12
20201102,11:48:00,206.1230962,206.14349330000002,206.0874012,206.1128976,12
20201102,11:49:00,206.1128976,206.24037959999998,206.0874012,206.24037959999998,12
20201102,11:50:00,206.24037959999998,206.39845730000002,206.24037959999998,206.39845730000002,12
20201102,11:51:00,206.4137551,206.44435080000002,206.4137551,206.4188544,12
20201102,11:52:00,206.42395369999997,206.4341522,206.3780602,206.4341522,12
20201102,11:53:00,206.4341522,206.43925149999998,206.393358,206.393358,12
20201102,11:54:00,206.3882587,206.47494650000002,206.3831594,206.4596486,12
20201102,11:55:00,206.4647479,206.5973292,206.4647479,206.5922299,12
