<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201102,09:30:00,659.3888676,662.4904337,659.3888676,662.0364215,12
20201102,09:31:00,661.9139913,662.3373958999999,661.240625,661.240625,12
20201102,09:32:00,661.1692073,662.281282,661.1692073,662.2455732000001,12
20201102,09:33:00,662.1486493,662.2302694,661.8833837000001,662.0517252999999,12
20201102,09:34:00,662.3118896000001,663.3627491000001,662.3118896000001,662.4496236,12
20201102,09:35:00,662.1027379,663.3270403,662.1027379,662.7761042000001,12
20201102,09:36:00,662.8220156,663.0515723,662.653674,662.653674,12
20201102,09:37:00,662.6026614,662.6791803,661.9905102000001,662.6638765,12
20201102,09:38:00,662.5210412,662.5210412,661.8527762,662.1180417,12
20201102,09:39:00,662.2914845,662.2914845,661.6844346,661.8221686,12
20201102,09:40:00,661.9497001,662.4853324,661.8425737000001,662.1027379,12
20201102,09:41:00,662.2965857999999,662.4802312,661.9190926,662.3475984,12
20201102,09:42:00,662.3629022000001,662.5261425,661.6946371,661.6946371,12
20201102,09:43:00,661.6946371,662.0364215,661.3477514,661.4803842,12
20201102,09:44:00,661.3324477000001,661.3324477000001,660.888638,660.9804607000001,12
20201102,09:45:00,661.0722834,661.6028143999999,661.0722834,661.5364981,12
20201102,09:46:00,661.86808,661.86808,661.1181947000001,661.1896124,12
20201102,09:47:00,661.2202199,661.2202199,660.5978662,660.5978662,12
20201102,09:48:00,660.9906632,661.5926119,660.9906632,661.3528527000001,12
20201102,09:49:00,661.7711559999999,662.1690543,661.7711559999999,662.0160165,12
20201102,09:50:00,661.8374723999999,662.3629022000001,661.7354472,661.9343963,12
20201102,09:51:00,662.0619278,662.3526997,662.0619278,662.3526997,12
20201102,09:52:00,662.1894593,662.3373958999999,662.0517252999999,662.3322946000001,12
20201102,09:53:00,662.3680034,662.9750534,662.3680034,662.9699521000001,12
20201102,09:54:00,663.0515723,663.184205,662.8271168,662.8271168,12
20201102,09:55:00,662.8475219,663.2709265,662.7403954,662.7403954,12
20201102,09:56:00,662.6230664,662.6230664,661.8119661000001,661.9497001,12
20201102,09:57:00,662.3220921,662.6944841,662.2455732000001,662.6944841,12
20201102,09:58:00,662.5567501,662.5567501,662.0517252999999,662.1945606,12
20201102,09:59:00,662.3629022000001,662.3629022000001,661.4548779,661.4548779,12
20201102,10:00:00,662.6995853,663.2505214,662.4139147999999,662.4343198,12
20201102,10:01:00,662.3526997,663.1127874,662.3169908,663.1127874,12
20201102,10:02:00,663.2505214,663.2505214,662.6638765,662.8220156,12
20201102,10:03:00,662.7250916,662.7250916,661.9343963,662.1588517999999,12
20201102,10:04:00,662.1894593,662.3629022000001,662.0568266,662.3629022000001,12
20201102,10:05:00,662.2710795,662.5618513,661.7711559999999,661.8221686,12
20201102,10:06:00,661.6640296,661.8425737000001,661.3324477000001,661.3324477000001,12
20201102,10:07:00,661.1845111,661.2661312999999,661.0365746,661.2661312999999,12
20201102,10:08:00,661.357954,661.6283207,661.2661312999999,661.3987639999999,12
20201102,10:09:00,661.3171438999999,661.3171438999999,660.3938158,660.7815116,12
20201102,10:10:00,660.7458028,661.5007892000001,660.5621574,661.3987639999999,12
20201102,10:11:00,661.5977132,661.6385232999999,660.7049927,661.0467771000001,12
20201102,10:12:00,661.1845111,662.0568266,661.1845111,661.9803077,12
20201102,10:13:00,661.9343963,662.5465475,661.9343963,662.5465475,12
20201102,10:14:00,662.5516488,662.7097878999999,662.3629022000001,662.4037122999999,12
20201102,10:15:00,662.3833072000001,662.4955348999999,661.5773081,661.6946371,12
20201102,10:16:00,661.6844346,662.5720537999999,661.6844346,662.3373958999999,12
20201102,10:17:00,662.3680034,662.3680034,661.8119661000001,662.1945606,12
20201102,10:18:00,662.2710795,663.3474454,662.2710795,663.3474454,12
20201102,10:19:00,663.5208882000001,663.6178121,663.1944076000001,663.3882553999999,12
20201102,10:20:00,663.1893062999999,663.1893062999999,661.888485,661.9343963,12
20201102,10:21:00,661.9650038999999,662.0262190000001,661.653827,661.7303459,12
20201102,10:22:00,661.6742321,662.2098643999999,661.6742321,661.8068647999999,12
20201102,10:23:00,661.9190926,662.1027379,661.5620044,661.6691308,12
20201102,10:24:00,661.7303459,662.5465475,661.7303459,662.1588517999999,12
20201102,10:25:00,662.3016871,662.4853324,661.5569031,661.5977132,12
20201102,10:26:00,661.8119661000001,662.0670291,661.6895359,661.9343963,12
20201102,10:27:00,661.8935863,662.0721304,661.613017,662.0415227999999,12
20201102,10:28:00,662.0568266,662.3067883,661.3732577000001,661.3732577000001,12
20201102,10:29:00,661.3375489,661.4140677999999,661.1385998,661.2253212,12
20201102,10:30:00,661.0263721,661.0671821000001,660.8172204,660.9549544,12
20201102,10:31:00,660.8172204,660.8172204,660.4091196,660.4397272000001,12
20201102,10:32:00,660.4040183,660.5111448,660.2560818,660.5111448,12
20201102,10:33:00,660.6641826,660.7253977000001,659.9602087000001,659.9806137999999,12
20201102,10:34:00,660.0214238,660.4244234,660.0214238,660.2815881,12
20201102,10:35:00,660.3070944,660.3172969,659.5470067000001,659.5470067000001,12
20201102,10:36:00,659.6337281000001,659.6337281000001,659.0929945,659.1695133999999,12
20201102,10:37:00,659.31745,659.3276525,659.1185008,659.2460323,12
20201102,10:38:00,659.2460323,659.2766399000001,658.965463,659.0623870000001,12
20201102,10:39:00,659.0164756,659.0164756,658.6848937000001,658.9705643,12
20201102,10:40:00,658.9501592,659.1950197000001,658.8226277000001,659.0929945,12
20201102,10:41:00,659.1950197000001,659.2511336,658.6083748,658.6083748,12
20201102,10:42:00,658.5879698,658.8940454,658.4400332,658.5369572000001,12
20201102,10:43:00,658.5675647,658.5981722999999,658.4604383,658.5981722999999,12
20201102,10:44:00,658.6695899,658.7563114,658.4451345,658.4451345,12
20201102,10:45:00,658.4094257,659.1899185,658.3176030000001,659.1899185,12
20201102,10:46:00,659.2766399000001,659.6643356000001,659.2154247999999,659.6286267999999,12
20201102,10:47:00,659.5317029,659.6490319000001,659.2460323,659.3123487,12
20201102,10:48:00,659.2460323,659.2511336,658.827729,658.827729,12
20201102,10:49:00,658.8838429,659.31745,658.8838429,659.1644122,12
20201102,10:50:00,659.1491083999999,659.5368041,659.0878932999999,659.4092726,12
20201102,10:51:00,659.3429563,659.3429563,658.3176030000001,658.5675647,12
20201102,10:52:00,658.5216534,658.6695899,658.3022992000001,658.4910457999999,12
20201102,10:53:00,658.572666,658.9195517,658.2767928999999,658.9195517,12
20201102,10:54:00,658.9909693,659.0470832000001,658.8124252,658.8685391,12
20201102,10:55:00,658.807324,659.6439306,658.5828684999999,659.6235256,12
20201102,10:56:00,659.4092726,659.5112978,659.3021462,659.3072473999999,12
20201102,10:57:00,659.3786651,659.3786651,658.965463,658.965463,12
20201102,10:58:00,658.7206025,659.0674882000001,658.593071,658.8940454,12
20201102,10:59:00,658.8532352999999,658.8787416,658.2563878999999,658.3941219,12
20201102,11:00:00,658.2053752999999,658.4451345,658.0727425,658.4451345,11
20201102,11:01:00,658.6440836,658.9042479,658.3788181,658.3788181,12
20201102,11:02:00,658.1441602000001,658.2155778,657.8584896000001,658.2155778,12
20201102,11:03:00,658.5420584,658.8838429,658.5420584,658.6899950000001,12
20201102,11:04:00,658.7665139,659.1338046,658.7665139,658.8889441,12
20201102,11:05:00,658.7614126,658.7614126,658.1594639,658.2359828,12
20201102,11:06:00,658.1849702000001,658.5369572000001,658.1849702000001,658.5369572000001,12
20201102,11:07:00,658.5216534,658.7920202,658.4298307,658.4757421,12
20201102,11:08:00,658.4757421,658.848134,658.3635142999999,658.848134,12
20201102,11:09:00,658.8838429,658.8838429,658.6083748,658.7410076,12
20201102,11:10:00,658.8889441,659.3123487,658.8889441,659.0215768999999,12
20201102,11:11:00,659.0164756,659.0164756,658.4196282,658.5318559,12
20201102,11:12:00,658.4961471,658.4961471,657.8533882999999,658.0319324,12
20201102,11:13:00,658.0727425,658.6695899,658.06254,658.6695899,12
20201102,11:14:00,658.7512101,658.8175265,658.7155012999999,658.8124252,12
20201102,11:15:00,658.6695899,658.6695899,657.8941984,657.9452110000001,12
20201102,11:16:00,657.9962236,657.9962236,657.6442367000001,657.6442367000001,12
20201102,11:17:00,657.6391354,657.7156543,657.4197812000001,657.435085,12
20201102,11:18:00,657.435085,657.5779203,657.3330597999999,657.5728190000001,12
20201102,11:19:00,657.4860976,657.4860976,657.1290094,657.1290094,12
20201102,11:20:00,657.2361359,657.2361359,656.4709469,656.7923262999999,12
20201102,11:21:00,656.7719212000001,656.8178326000001,656.5219595,656.5882759,12
20201102,11:22:00,656.5219595,656.9606677999999,656.3179091,656.9606677999999,12
20201102,11:23:00,656.8688452,656.8688452,656.5933771000001,656.7464149,12
20201102,11:24:00,656.6851998,656.9453641,656.5474657999999,656.9453641,12
20201102,11:25:00,656.8178326000001,657.1545157,656.6647948,657.0984018999999,12
