<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201102,09:30:00,122.3883553,124.265446,122.3883553,124.239942,12
20201102,09:31:00,124.2042365,124.2042365,123.54623459999999,123.54623459999999,12
20201102,09:32:00,123.5054283,124.0563136,123.5054283,123.949197,12
20201102,09:33:00,123.8114757,123.8114757,123.6125449,123.67885509999999,12
20201102,09:34:00,123.658452,123.66355279999999,123.219784,123.22998559999999,12
20201102,09:35:00,123.0565588,123.5054283,123.0157524,123.4289164,12
20201102,09:36:00,123.34730379999999,123.4289164,123.03105479999999,123.03105479999999,12
20201102,09:37:00,122.9953493,123.09736509999999,122.9953493,123.01065159999999,12
20201102,09:38:00,122.8780311,123.1891793,122.8780311,123.0412564,12
20201102,09:39:00,123.04635719999999,123.04635719999999,122.74541059999999,122.76581370000001,12
20201102,09:40:00,122.75561210000001,122.75561210000001,122.3322466,122.3322466,12
20201102,09:41:00,122.32204499999999,122.63319320000001,122.32204499999999,122.63319320000001,12
20201102,09:42:00,122.6637979,122.6637979,122.42916159999999,122.43426240000001,12
20201102,09:43:00,122.444464,122.5311774,122.2302308,122.2302308,12
20201102,09:44:00,122.2149284,122.2149284,121.934385,121.934385,12
20201102,09:45:00,121.88337709999999,122.30164180000001,121.88337709999999,122.2863395,12
20201102,09:46:00,122.2863395,122.5464798,122.2863395,122.4954719,12
20201102,09:47:00,122.55668130000001,122.7709145,122.51077420000001,122.7607129,12
20201102,09:48:00,122.75561210000001,123.0055509,122.75561210000001,122.832124,12
20201102,09:49:00,122.93924059999999,123.3013967,122.93924059999999,123.3013967,12
20201102,09:50:00,123.24528799999999,123.24528799999999,123.06676029999998,123.1024659,12
20201102,09:51:00,123.14327220000001,123.14327220000001,122.8678295,123.1126674,12
20201102,09:52:00,123.1330706,123.3320014,123.1075667,123.3320014,12
20201102,09:53:00,123.36770690000002,123.36770690000002,123.1789777,123.219784,12
20201102,09:54:00,123.22998559999999,123.22998559999999,122.7964185,122.85762790000001,12
20201102,09:55:00,122.832124,122.8474264,122.541379,122.6535963,12
