<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201102,09:30:00,322.28252210000005,322.7667665,322.1397974,322.7667665,11
20201102,09:31:00,322.8941993,323.7250608,322.8941993,323.5109738,12
20201102,09:32:00,323.3121787,323.3121787,322.92988039999994,323.1796486,12
20201102,09:33:00,323.1133836,323.46000069999997,323.1082863,323.1745513,12
20201102,09:34:00,323.1643567,323.3376652,322.3233005,322.3233005,12
20201102,09:35:00,322.0735324,322.593458,322.0735324,322.3895656,12
20201102,09:36:00,322.297814,322.4864145,322.297814,322.3029113,12
20201102,09:37:00,322.28252210000005,322.28252210000005,321.8441534,321.8441534,12
20201102,09:38:00,321.7422072,321.7422072,321.5790933,321.6045798,12
20201102,09:39:00,321.65045560000004,321.65045560000004,321.3497143,321.3497143,12
20201102,09:40:00,321.3344224,321.3344224,320.97251339999997,321.0693623,12
20201102,09:41:00,321.196795,321.2936439,321.0999461,321.2936439,12
20201102,09:42:00,321.3140332,321.3140332,320.6309936,320.6309936,12
20201102,09:43:00,320.6411882,320.75332910000003,320.3863227,320.3863227,12
20201102,09:44:00,320.34044700000004,320.34044700000004,320.1620411,320.3302523,12
20201102,09:45:00,320.33534960000003,320.8756645,320.33534960000003,320.8756645,12
20201102,09:46:00,320.97251339999997,321.5638014,320.9623188,321.5638014,12
20201102,09:47:00,321.66065019999996,321.96648880000004,321.66065019999996,321.9562942,12
20201102,09:48:00,322.22135430000003,322.47112250000004,322.1754786,322.1754786,12
20201102,09:49:00,322.2009651,322.54758219999997,322.2009651,322.54758219999997,12
20201102,09:50:00,322.54758219999997,322.6954042,322.4558306,322.4813172,12
20201102,09:51:00,322.4660252,322.7718638,322.4660252,322.7718638,12
20201102,09:52:00,322.7718638,323.3376652,322.7718638,323.3376652,12
20201102,09:53:00,323.3682491,323.4905845,323.3529572,323.4039303,12
20201102,09:54:00,323.42431949999997,323.465098,323.1847459,323.1847459,12
20201102,09:55:00,323.235719,323.3223733,323.09299439999995,323.09299439999995,12
20201102,09:56:00,323.087897,323.4345141,323.087897,323.4345141,12
20201102,09:57:00,323.51607110000003,323.827007,323.51607110000003,323.7964231,12
20201102,09:58:00,323.760742,323.76583930000004,323.6027254,323.73015810000004,12
20201102,09:59:00,323.7250608,323.8372016,323.597628,323.61292000000003,12
20201102,10:00:00,324.20930519999996,324.20930519999996,324.0054128,324.041094,12
20201102,10:01:00,324.1328456,324.3622245,324.1124564,324.2398891,12
20201102,10:02:00,324.3061541,324.3061541,323.9493424,324.1175537,12
20201102,10:03:00,324.107359,324.1787214,323.95443969999997,324.1787214,12
20201102,10:04:00,324.1940133,324.3265434,324.0920671,324.29595950000004,12
20201102,10:05:00,324.255181,324.255181,324.12265099999996,324.2144026,12
20201102,10:06:00,324.19911060000004,324.19911060000004,323.9952182,323.9952182,12
20201102,10:07:00,324.1328456,324.3622245,324.0665806,324.0665806,12
20201102,10:08:00,323.974829,323.974829,323.57723880000003,323.57723880000003,12
20201102,10:09:00,323.6078227,323.6587958,323.4701953,323.61292000000003,12
20201102,10:10:00,323.597628,324.04619130000003,323.597628,323.96973169999995,12
20201102,10:11:00,324.0003155,324.0105102,323.58743339999995,323.6384065,12
