<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201102,09:30:00,454.30040049999997,455.55510630000003,454.30040049999997,455.55510630000003,12
20201102,09:31:00,455.72342050000003,457.14644050000004,455.72342050000003,457.12093830000003,12
20201102,09:32:00,457.1515409,458.14102429999997,457.1515409,458.14102429999997,12
20201102,09:33:00,458.1716268999999,458.9927961,458.1716268999999,458.84998410000003,12
20201102,09:34:00,458.8142811000001,459.08970430000005,458.77347760000004,459.0131978999999,12
20201102,09:35:00,458.8040802,459.0591017,458.7122725,458.7122725,12
20201102,09:36:00,458.7632768,458.8244819,458.600063,458.6816699,12
20201102,09:37:00,458.71737289999993,458.71737289999993,458.2787359,458.37564410000005,12
20201102,09:38:00,458.40114630000005,458.40114630000005,457.947208,457.947208,12
20201102,09:39:00,458.06451789999994,458.1308235,457.3555581,457.3555581,12
20201102,09:40:00,457.1719426,457.18214349999994,456.67720089999995,456.8047117,12
20201102,09:41:00,456.84551510000006,457.0291306,456.8302138,457.0291306,12
20201102,09:42:00,457.0036284,457.18214349999994,456.96792539999996,457.1260388,12
20201102,09:43:00,457.19744479999997,457.2535495,456.9730259,456.9730259,12
20201102,09:44:00,456.85571600000003,456.85571600000003,456.5751923,456.6261966,12
20201102,09:45:00,456.6721005,456.88631849999996,456.44768160000007,456.88631849999996,12
20201102,09:46:00,456.9220216,457.59527829999996,456.9220216,457.59527829999996,12
20201102,09:47:00,457.7839942,458.1818278,457.7482912,458.1818278,12
20201102,09:48:00,458.5184561000001,458.6969712,458.26853509999995,458.3450415,12
20201102,09:49:00,458.4317488,459.0335996,458.4317488,458.9519927,12
20201102,09:50:00,458.98259529999996,459.074403,458.63066560000004,458.63066560000004,12
20201102,09:51:00,458.54395830000004,459.0387,458.492954,459.0387,12
20201102,09:52:00,458.9978966,459.60994819999996,458.9978966,459.60994819999996,12
20201102,09:53:00,459.59974730000005,460.03328389999996,459.59974730000005,460.03328389999996,12
20201102,09:54:00,460.023083,460.023083,459.47733700000003,459.47733700000003,12
20201102,09:55:00,459.4569353,459.51304000000005,459.0489009,459.2478176,12
20201102,09:56:00,459.21721510000003,459.6660529,459.21721510000003,459.5793456,12
20201102,09:57:00,459.6507516,460.3546109,459.6507516,460.3546109,12
20201102,09:58:00,460.28830539999996,460.5586281,460.28830539999996,460.50252340000003,12
20201102,09:59:00,460.5280256,460.73204280000004,460.4719208000001,460.6300342,12
20201102,10:00:00,461.15537850000004,461.74702829999995,461.15537850000004,461.74702829999995,12
20201102,10:01:00,461.77763089999996,462.3743812,461.6654215,462.3743812,12
20201102,10:02:00,462.4916911,462.4916911,461.6705219,461.6705219,12
20201102,10:03:00,461.84393650000004,462.07345589999994,461.7878318,462.07345589999994,12
20201102,10:04:00,462.09385760000004,462.72631090000004,462.09385760000004,462.72631090000004,12
20201102,10:05:00,462.72121050000004,462.9813324,462.72121050000004,462.8742234,12
20201102,10:06:00,462.8793238,462.90482589999993,462.7314113,462.7875161,12
20201102,10:07:00,462.70080870000004,463.1292449,462.6243023,463.0017341,12
20201102,10:08:00,462.93032810000005,463.19045,462.8742234,462.8793238,12
20201102,10:09:00,462.9864328,463.2363539,462.9813324,463.2363539,12
20201102,10:10:00,463.20575130000003,463.6545892,463.18024919999993,463.6137857,12
20201102,10:11:00,463.5882836,463.6749909,462.7314113,462.7671143,12
20201102,10:12:00,462.77221480000003,463.16494789999996,462.77221480000003,463.08844139999997,12
20201102,10:13:00,463.12414440000003,463.3485634,462.90992639999996,462.90992639999996,12
20201102,10:14:00,462.8895246999999,462.8895246999999,462.24177000000003,462.4151847,12
20201102,10:15:00,462.4763898,462.49679150000003,462.0785563,462.0785563,12
20201102,10:16:00,461.8745391,462.50699239999994,461.8745391,462.4763898,12
20201102,10:17:00,462.5120928,462.5834989,462.3233768999999,462.42538550000006,12
20201102,10:18:00,462.42538550000006,463.0782406,462.42538550000006,463.0782406,12
20201102,10:19:00,463.17514869999997,463.20065089999997,462.80791780000004,462.84362080000005,12
20201102,10:20:00,462.8895246999999,462.9813324,462.41008420000003,462.41008420000003,12
20201102,10:21:00,462.36418039999995,462.8028173,462.3284774,462.79771689999995,12
20201102,10:22:00,462.84362080000005,463.2159522,462.84362080000005,463.11904400000003,12
20201102,10:23:00,463.01193499999994,463.16494789999996,462.76201389999994,462.8130182,12
20201102,10:24:00,462.8283195,463.0323367,462.8283195,462.9150268,12
20201102,10:25:00,463.02723629999997,463.12414440000003,462.5120928,462.5120928,12
20201102,10:26:00,462.4763898,462.93032810000005,462.46108849999996,462.93032810000005,12
20201102,10:27:00,462.99153330000007,463.3587642,462.99153330000007,463.3587642,12
20201102,10:28:00,463.28225779999997,463.34346289999996,463.083341,463.1037427,12
20201102,10:29:00,463.08844139999997,463.08844139999997,462.2825735,462.2825735,12
20201102,10:30:00,462.2825735,462.2825735,461.731727,461.731727,12
20201102,10:31:00,461.71132530000006,461.71132530000006,461.0533699,461.08397239999994,12
20201102,10:32:00,461.0533699,461.08907289999996,460.8238505,461.08397239999994,12
20201102,10:33:00,461.10947460000006,461.26758789999997,461.09927369999997,461.10947460000006,12
20201102,10:34:00,461.05847029999995,461.10947460000006,461.0329681,461.0329681,12
20201102,10:35:00,461.0533699,461.09927369999997,461.007466,461.007466,12
20201102,10:36:00,461.01766680000003,461.01766680000003,460.46172,460.4872221,12
20201102,10:37:00,460.4668204,460.5229251,460.26280319999995,460.26280319999995,12
20201102,10:38:00,460.30870710000005,460.3750127,459.89047180000006,459.89047180000006,12
20201102,10:39:00,459.77826239999996,459.77826239999996,459.4161318,459.52834129999997,12
20201102,10:40:00,459.5181404,459.59974730000005,459.4212323,459.4926383,12
20201102,10:41:00,459.50793960000004,459.67115329999996,459.50793960000004,459.6507516,12
20201102,10:42:00,459.4161318,459.5691447,459.34472580000005,459.5181404,12
20201102,10:43:00,459.47733700000003,459.50793960000004,459.1203069,459.1662108,12
