<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201102,09:30:00,435.6550576,437.38295760000005,435.6550576,437.38295760000005,12
20201102,09:31:00,437.43392810000006,438.28513539999994,437.43392810000006,437.90795369999995,12
20201102,09:32:00,437.84678909999997,438.12712689999995,437.8162068,438.1169328,12
20201102,09:33:00,438.1577092,438.2086797,437.90795369999995,437.90795369999995,12
20201102,09:34:00,437.8620803,437.98950650000006,437.39824869999995,437.39824869999995,12
20201102,09:35:00,437.2606284,437.93343899999996,437.2606284,437.93343899999996,12
20201102,09:36:00,437.9028567,438.0557682,437.6785865,437.6785865,12
20201102,09:37:00,437.6785865,437.6785865,437.19436669999993,437.50528679999996,12
20201102,09:38:00,437.34218119999997,437.40334580000007,437.13320210000006,437.19946380000005,12
20201102,09:39:00,437.18926969999995,437.18926969999995,436.7254381,436.7254381,12
20201102,09:40:00,436.7560204,436.7560204,436.2310243,436.2310243,12
20201102,09:41:00,436.28709180000004,436.5470414,436.1698597,436.5470414,12
20201102,09:42:00,436.53175020000003,436.55723550000005,436.27180070000003,436.27180070000003,12
20201102,09:43:00,436.2921888999999,436.47568269999994,436.2310243,436.32277120000003,12
20201102,09:44:00,436.2259272,436.2259272,436.0730157,436.10869510000003,12
20201102,09:45:00,436.1341803,436.52155610000005,436.1188892,436.52155610000005,12
20201102,09:46:00,436.68975880000005,437.04655230000003,436.6540794,437.04655230000003,12
20201102,09:47:00,437.12810509999997,437.65310120000004,437.12810509999997,437.65310120000004,12
20201102,09:48:00,437.95892419999996,438.3259118,437.95892419999996,438.1118357,12
20201102,09:49:00,438.239262,438.6827053,438.239262,438.652123,12
20201102,09:50:00,438.62154069999997,438.62154069999997,438.3259118,438.3310089,12
20201102,09:51:00,438.41256169999997,438.850908,438.3768823,438.850908,12
20201102,09:52:00,438.9273637,439.4829422,438.9273637,439.4829422,12
20201102,09:53:00,439.5186215,439.5186215,439.2790602,439.3453218,12
20201102,09:54:00,439.4523598999999,439.4778451,439.0140136,439.0140136,12
20201102,09:55:00,439.0344018,439.2280897,438.856005,438.856005,12
20201102,09:56:00,438.73877289999996,438.99872239999996,438.7336758,438.9783342,12
20201102,09:57:00,439.18221619999997,439.6409507,439.18221619999997,439.6409507,12
20201102,09:58:00,439.6256596,439.8244445,439.5848831999999,439.6970183,12
20201102,09:59:00,439.7072124,439.8244445,439.6766301,439.76837699999993,12
20201102,10:00:00,440.5278374,440.8336603999999,440.5278374,440.7623017,12
20201102,10:01:00,440.80817520000005,441.297492,440.77759289999995,441.297492,12
20201102,10:02:00,441.32807429999997,441.32807429999997,440.78778700000004,440.94069850000005,12
20201102,10:03:00,440.91521320000004,440.91521320000004,440.70623420000004,440.82346629999995,12
20201102,10:04:00,440.91011619999995,441.45550049999997,440.91011619999995,441.45550049999997,12
20201102,10:05:00,441.4504035,441.603315,441.3739477,441.45550049999997,12
20201102,10:06:00,441.399433,441.4809858,441.20064800000006,441.20064800000006,12
20201102,10:07:00,441.13948339999996,441.44530639999994,441.13948339999996,441.38923889999995,12
20201102,10:08:00,441.399433,441.45550049999997,441.3178802,441.3586566000001,12
20201102,10:09:00,441.38414180000007,441.39433590000004,441.2363274,441.32297719999997,12
20201102,10:10:00,441.30258899999995,441.7460324,441.30258899999995,441.6389943,12
20201102,10:11:00,441.6338973,441.6644796,440.99676600000004,441.07322180000006,12
20201102,10:12:00,441.11909519999995,441.44530639999994,441.11909519999995,441.44530639999994,12
20201102,10:13:00,441.44020939999996,441.59821789999995,441.44020939999996,441.49627689999994,12
20201102,10:14:00,441.46569460000006,441.46569460000006,441.2363274,441.32297719999997,12
20201102,10:15:00,441.4504035,441.54215039999997,441.11399819999997,441.11399819999997,12
20201102,10:16:00,441.11909519999995,441.83268219999997,441.11909519999995,441.83268219999997,12
20201102,10:17:00,441.8377793000001,442.0824377,441.8275852,442.0824377,12
20201102,10:18:00,442.1486993,442.8622863,442.1486993,442.8622863,12
20201102,10:19:00,442.9744214,442.9744214,442.5666574,442.6176279,12
20201102,10:20:00,442.56156039999996,442.56156039999996,442.118117,442.1486993,12
20201102,10:21:00,442.1690875,442.5309781,442.10282589999997,442.5309781,12
20201102,10:22:00,442.5513663,442.82150989999997,442.5513663,442.6889866,12
20201102,10:23:00,442.7144719,442.7603453,442.2863197,442.3729695,12
20201102,10:24:00,442.3780666,442.63291910000004,442.3780666,442.5360751,12
20201102,10:25:00,442.5411722,442.6380161,442.118117,442.118117,12
20201102,10:26:00,442.2047669,442.5870456,442.2047669,442.5870456,12
20201102,10:27:00,442.6787925,442.8979657,442.6787925,442.8979657,12
20201102,10:28:00,442.9081598,443.0508772,442.7093748,442.7093748,12
20201102,10:29:00,442.6940837,442.6940837,442.44942530000003,442.44942530000003,12
20201102,10:30:00,442.4392312,442.4392312,441.9804967,441.9804967,12
20201102,10:31:00,441.9804967,441.9804967,441.603315,441.65428550000007,12
20201102,10:32:00,441.6644796,441.7154501,441.51666510000007,441.7154501,12
20201102,10:33:00,441.75622649999997,441.7868088,441.5931209,441.5931209,12
20201102,10:34:00,441.57273269999996,441.67977069999995,441.57273269999996,441.6644796,12
20201102,10:35:00,441.6644796,441.7460324,441.5574415,441.5931209,12
20201102,10:36:00,441.608412,441.6389943,441.45550049999997,441.506471,12
20201102,10:37:00,441.5319563,441.54215039999997,441.4096271000001,441.4096271000001,12
20201102,10:38:00,441.41472410000006,441.506471,441.25671560000006,441.25671560000006,12
20201102,10:39:00,441.12928930000004,441.12928930000004,440.87953389999996,440.94069850000005,12
20201102,10:40:00,440.86424270000003,440.99676600000004,440.81327220000003,440.9508926,12
20201102,10:41:00,441.0018631,441.04263949999995,440.70113710000004,440.70113710000004,12
20201102,10:42:00,440.65526370000003,440.76739879999997,440.61448729999995,440.61448729999995,12
20201102,10:43:00,440.58900199999994,440.59409910000005,440.41060530000004,440.41060530000004,12
20201102,10:44:00,440.4207994,440.59409910000005,440.40550819999993,440.4768669,12
20201102,10:45:00,440.40041119999995,440.50744919999994,440.35963480000004,440.50744919999994,12
20201102,10:46:00,440.55841969999994,440.77759289999995,440.51764330000003,440.68584599999997,12
20201102,10:47:00,440.6603607,440.6603607,440.48706100000004,440.50744919999994,12
20201102,10:48:00,440.45138169999996,440.45138169999996,440.2882761,440.2882761,12
